id,created_at,updated_at,manufacturer_id,processor_family_id,microarchitecture_id,code_name_id,technology_id,cache_on_id,cache_off_id,die_photo_id,model,date,clock,max_clock,hw_nthreadspercore,hw_ncores,tdp,source,bus_width,transistors,die_size,vdd_low,vdd_high
1237,02:10.7,02:10.7,9,121,49,156,67,48,2,,,01/06/1997,233,,1,1,7.9,Horowitz spreadsheet,,,140,2.8,2.8
986,02:00.7,08:48.6,7,90,30,138,47,39,2,26,740,01/08/1997,266,,1,1,8,Horowitz spreadsheet,32,6.35,67,2.6,2.6
1011,02:01.7,02:01.7,7,102,,140,48,39,3,,,01/08/1997,300,,1,1,,http://www.spec.org/cpu95/results/res97q4/cpu95-971110-02240.html,32,5.1,47,1.9,1.9
1012,02:01.7,02:01.7,7,102,,140,48,39,7,,,01/08/1997,320,,1,1,,http://www.spec.org/cpu95/results/res97q4/cpu95-970924-02146.html,32,5.1,47,1.9,1.9
1013,02:01.8,02:01.8,7,102,,140,48,39,3,,,01/08/1997,332,,1,1,,http://www.spec.org/cpu95/results/res98q4/cpu95-981012-03115.html,32,5.1,47,1.9,1.9
1014,02:01.8,02:01.8,7,102,,140,48,39,2,,,01/08/1997,350,,1,1,8,Horowitz spreadsheet,32,5.1,47,1.9,1.9
1015,02:01.8,02:01.8,7,102,,140,48,39,7,,,01/08/1997,360,,1,1,,http://www.spec.org/cpu95/results/res97q4/cpu95-971106-02236.html,32,5.1,47,1.9,1.9
1016,02:01.8,02:01.8,7,102,,140,48,39,3,,,01/08/1997,375,,1,1,,http://www.spec.org/cpu95/results/res98q4/cpu95-981012-03120.html,32,5.1,47,1.9,1.9
957,01:59.5,01:59.5,7,83,,134,48,72,2,,,01/10/1997,160,,1,1,,http://www.spec.org/cpu95/results/res97q4/cpu95-971124-02281.html,32,,,,
1448,02:19.6,02:19.6,28,163,85,,,45,2,,180,13/10/1997,180,,1,1,9.4,,,,,3.45,3.6
1449,02:19.6,02:19.6,28,163,85,,,45,2,,200,14/10/1997,200,,1,1,10.4,,,,,3.45,3.6
1450,02:19.6,02:19.6,28,163,85,,,45,2,,225,15/10/1997,225,,1,1,12.3,,,,,3.45,3.6
1209,02:09.6,02:09.6,9,120,50,53,66,110,2,,,01/01/1998,333,,1,1,20.6,http://ark.intel.com/products/49938/Intel-Pentium-II-Processor-333-MHz-512K-Cache-66-MHz-FSB,,,113,2,2
865,01:55.4,01:55.4,3,58,10,117,18,52,1,,,01/02/1998,466,,1,1,80,http://www.spec.org/cpu95/results/res99q2/cpu95-19990524-03672.html,64,15.2,314,2.1,2.3
866,01:55.5,01:55.5,3,58,10,117,18,52,1,,,01/02/1998,500,,1,1,91,Horowitz spreadsheet,64,15.2,314,2.1,2.3
867,01:55.5,01:55.5,3,58,10,117,18,52,7,,,01/02/1998,525,,1,1,95,http://www.spec.org/cpu95/results/res98q3/cpu95-980914-03070.html,64,15.2,314,2.1,2.3
868,01:55.5,01:55.5,3,58,10,117,18,52,7,,,01/02/1998,575,,1,1,100,http://www.spec.org/cpu95/results/res98q3/cpu95-980720-03001.html,64,15.2,314,2.1,2.3
743,01:50.4,01:50.4,1,37,3,84,6,39,2,,,01/04/1998,300,,1,1,9.5,Horowitz spreadsheet,32,8.8,68,2.2,2.2
744,01:50.5,08:36.2,1,38,4,85,6,39,2,3,,01/05/1998,333,,1,1,11.4,Horowitz spreadsheet,32,9.3,81,2.4,2.4
890,01:56.5,01:56.5,4,64,,,24,55,7,,,01/05/1998,360,,1,1,25,Horowitz spreadsheet,64,,,2.6,2.6
1054,02:03.4,02:03.4,9,4,50,11,66,88,2,,300A,01/08/1998,300,,1,1,17.8,http://ark.intel.com/Product.aspx?id=27183,,7.5,152,2,2
948,01:59.0,08:43.1,6,79,15,131,66,70,2,16,,01/09/1998,440,,1,1,42,Horowitz spreadsheet,64,140,467,2,2
987,02:00.7,08:48.6,7,90,30,138,47,39,2,26,750,01/10/1998,400,,1,1,8,Horowitz spreadsheet,32,6.35,67,2.6,2.6
992,02:00.9,02:00.9,7,95,,,48,73,2,,,01/10/1998,200,,1,1,,Horowitz spreadsheet,64,,270,2.5,2.5
963,01:59.8,08:44.6,7,84,,,48,73,7,18,,05/10/1998,200,,1,1,,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00016.html,64,15,270,,
964,01:59.8,08:44.6,7,84,,,48,73,7,18,,05/10/1998,222,,1,1,,http://www.spec.org/cpu95/results/res99q4/cpu95-19991105-03896.html,64,15,270,,
965,01:59.8,08:44.6,7,84,,,48,73,7,18,,05/10/1998,375,,1,1,,http://www.spec.org/cpu95/results/res2000q1/cpu95-20000124-04026.html,64,15,270,,
745,01:50.6,01:50.6,1,38,4,86,6,39,2,,,01/11/1998,400,,1,1,13.6,Horowitz spreadsheet,32,,81,2.4,2.4
746,01:50.6,01:50.6,1,38,4,86,6,39,2,,,01/11/1998,500,,1,1,,Horowitz spreadsheet,32,,,,
864,01:55.4,01:55.4,3,57,,116,91,51,2,,,01/11/1998,600,,1,1,20,http://en.wikipedia.org/wiki/Alpha_21164#Alpha_21164_.28EV56.29,64,5.7,101,2.5,2.5
1395,02:17.2,09:10.5,18,144,58,,104,39,7,58,,01/11/1998,270,,1,1,,http://www.spec.org/cpu95/results/res99q2/cpu95-19990329-03504.html,64,7.15,229,2.5,2.5
1396,02:17.2,09:10.6,18,144,58,,104,39,7,58,,01/11/1998,300,,1,1,30,Horowitz spreadsheet,64,7.15,229,2.5,2.5
1397,02:17.2,09:10.6,18,144,58,,104,39,7,58,,01/11/1998,350,,1,1,,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010308-00510.html,64,7.15,229,2.5,2.5
1398,02:17.3,09:10.6,18,144,58,,104,39,7,58,,01/11/1998,360,,1,1,,http://www.spec.org/cpu2000/results/res2000q2/cpu2000-20000604-00117.html,64,7.15,229,2.5,2.5
747,01:50.6,08:36.7,1,39,5,87,7,40,2,4,,01/02/1999,450,,1,1,17.1,Horowitz spreadsheet,32,21.3,135,2.4,2.4
1221,02:10.0,02:10.0,9,11,51,21,66,110,2,,,01/02/1999,500,,1,1,28,http://ark.intel.com/products/27538/Intel-Pentium-III-Processor-500-MHz-512K-Cache-100-MHz-FSB,32,9.5,128,2,2
888,01:56.5,01:56.5,4,64,,,23,52,2,,,01/04/1999,272,,1,1,50,Horowitz spreadsheet,64,2.7,240,3.3,3.3
892,01:56.6,01:56.6,4,64,,,24,55,8,,,01/05/1999,450,,1,1,21,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010213-00458.html,64,,126,1.9,1.9
1388,02:16.8,02:16.8,10,141,,162,80,39,2,,7400,01/08/1999,500,,1,1,6,Horowitz spreadsheet,32,10.5,83,1.8,1.8
1227,02:10.3,09:00.9,9,11,51,18,65,25,2,42,,01/10/1999,733,,1,1,16,Horowitz spreadsheet,,28,106,1.65,1.65
688,01:48.1,01:48.1,1,28,77,66,5,32,2,,750,01/11/1999,750,,1,1,,http://www.spec.org/cpu95/results/res99q4/cpu95-19991206-03938.html,,22,102,1.8,1.8
686,01:48.0,01:48.0,1,28,77,66,5,32,2,,600,29/11/1999,600,,1,1,,http://www.spec.org/cpu95/results/res99q3/cpu95-19990711-03746.html,,,,,
869,01:55.6,01:55.6,3,59,,118,90,52,1,,,01/12/1999,616,,1,1,70,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000630-00134.html,64,15.2,210,2,2
870,01:55.6,01:55.6,3,59,,118,90,52,7,,,01/12/1999,667,,1,1,73,http://www.spec.org/cpu95/results/res99q3/cpu95-19990621-03709.html,64,15.2,210,2,2
871,01:55.7,01:55.7,3,59,,118,90,52,8,,,01/12/1999,700,,1,1,,http://www.spec.org/cpu95/results/res99q3/cpu95-19990830-03821.html,64,15.2,210,2,2
872,01:55.7,01:55.7,3,59,,118,90,52,7,,,01/12/1999,731,,1,1,,http://www.spec.org/cpu2000/results/res2000q2/cpu2000-20000511-00103.html,64,15.2,210,2,2
873,01:55.7,01:55.7,3,59,,118,90,52,8,,,01/12/1999,750,,1,1,,http://www.spec.org/cpu95/results/res2000q3/cpu95-20000630-04279.html,64,15.2,210,2,2
874,01:55.7,01:55.7,3,59,,118,90,52,8,,,01/12/1999,833,,1,1,100,http://www.spec.org/cpu95/results/res2000q3/cpu95-20000630-04281.html,64,15.2,210,2,2
949,01:59.1,01:59.1,6,80,16,132,66,70,2,,,01/01/2000,440,,1,1,,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00028.html,,,,,
950,01:59.1,01:59.1,6,80,16,132,66,70,2,,,01/01/2000,500,,1,1,,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010424-00601.html,,,,,
951,01:59.2,01:59.2,6,80,16,132,66,70,2,,,01/01/2000,550,,1,1,,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001105-00282.html,,,,,
829,01:53.8,01:53.8,21,51,,109,110,46,2,,,01/02/2000,450,,1,1,16,http://sandpile.org/impl/m2c3.htm,32,22,76,2.2,2.2
1213,02:09.7,09:00.8,9,11,51,18,65,25,2,42,,01/03/2000,1000,,1,1,22,Horowitz spreadsheet,,,90,1.7,1.7
692,01:48.2,01:48.2,1,28,77,67,5,33,2,,1000,01/05/2000,1000,,1,1,49,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010214-00461.html,32,37,120,1.8,1.8
1399,02:17.3,02:17.3,18,145,,,82,39,8,,,01/07/2000,400,,1,1,,http://www.spec.org/cpu2000/results/res2000q2/cpu2000-20000509-00095.html,64,,106,1.8,1.8
1429,02:18.6,02:18.6,19,155,,177,100,73,7,,,01/09/2000,600,,1,1,53,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00223.html,64,29,330,1.6,1.6
1431,02:18.7,02:18.7,19,155,75,177,102,73,8,,,01/09/2000,750,,1,1,,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00227.html,64,29,210,1.6,1.6
1432,02:18.7,02:18.7,19,155,75,177,102,73,8,,,01/09/2000,900,,1,1,,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000911-00219.html,64,29,210,1.7,1.7
952,01:59.2,01:59.2,6,80,16,132,66,70,2,,,01/11/2000,552,,1,1,53,http://www.spec.org/cpu2000/results/res2000q1/cpu2000-20000313-00044.html,64,140,467,2,2
1187,02:08.7,08:59.9,9,10,43,19,65,113,2,40,,01/11/2000,1500,,1,1,57.8,http://ark.intel.com/products/27423/Intel-Pentium-4-Processor-1_50-GHz-256K-Cache-400-MHz-FSB,32,42,217,1.595,1.75
970,02:00.1,02:00.1,7,86,20,137,38,77,20,,,01/01/2001,1000,,1,1,115,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030623-02296.html,64,184,267,,
875,01:55.8,01:55.8,3,60,,119,89,52,8,,,01/02/2001,833,,1,1,65,http://www.spec.org/cpu95/results/res2000q3/cpu95-20000630-04265.html,64,15.2,125,1.7,1.7
955,01:59.4,08:43.6,6,81,17,133,39,71,2,17,,01/05/2001,750,,1,1,42,Horowitz spreadsheet,64,186,306,1.65,1.65
1156,02:07.5,08:55.9,9,21,39,152,65,105,2,36,,01/05/2001,800,,1,1,130,Horowitz spreadsheet,64,25,300,1.65,1.65
697,01:48.5,01:48.5,1,28,77,67,5,33,2,,1400,01/06/2001,1400,,1,1,56,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010519-00650.html,,,120,1.8,1.8
876,01:55.9,01:55.9,3,61,,120,39,52,8,,,01/06/2001,1000,,1,1,64,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01046.html,64,15.5,120,1.7,1.7
877,01:55.9,01:55.9,3,61,,120,39,52,9,,,01/06/2001,1224,,1,1,,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021104-01765.html,64,15.5,120,1.7,1.7
878,01:56.0,01:56.0,3,61,,120,39,52,9,,,01/06/2001,1250,,1,1,75,http://www.spec.org/cpu2000/results/res2002q4/cpu2000-20021104-01757.html,64,15.5,120,1.7,1.7
1389,02:16.9,02:16.9,10,141,,163,81,40,2,,7450,01/07/2001,733,,1,1,23,Horowitz spreadsheet,32,33,106,1.8,1.8
1188,02:08.8,08:59.9,9,10,43,19,65,113,2,40,,01/09/2001,2000,,1,1,71.8,http://ark.intel.com/products/27432/Intel-Pentium-4-Processor-2_00-GHz-256K-Cache-400-MHz-FSB,,42,217,1.56,1.75
49,01:28.0,01:28.0,9,4,,10,,6,2,,,01/01/2002,1700,,1,1,63.5,http://ark.intel.com/products/27172/Intel-Celeron-Processor-1_70-GHz-128K-Cache-400-MHz-FSB,,55,131,,1.75
879,01:56.0,08:40.6,3,62,11,121,39,53,2,11,,01/01/2002,1000,,1,1,125,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01900.html,64,130,397,1.5,1.5
880,01:56.1,08:40.6,3,62,11,121,39,54,2,11,,01/01/2002,1150,,1,1,125,Horowitz spreadsheet,64,130,397,1.5,1.5
1189,02:08.8,08:57.8,9,10,44,10,64,114,2,39,,01/01/2002,2200,,1,1,57.1,http://ark.intel.com/products/27434/Intel-Pentium-4-Processor-2_20-GHz-512K-Cache-400-MHz-FSB,,55,131,1.36,1.435
1516,02:22.1,02:22.1,9,1,,185,,5,2,,,01/01/2002,2000,,1,1,58,http://ark.intel.com/products/27266/Intel-Xeon-Processor-2_00-GHz-512K-Cache-533-MHz-FSB,,55,131,1.353,1.461
1522,02:22.2,02:22.2,9,1,,185,,5,2,,,07/01/2002,1600,,1,1,30,http://ark.intel.com/products/27289/Intel-Xeon-Processor-LV-1_60-GHz-512K-Cache-400-MHz-FSB,,55,131,1.187,1.274
1190,02:08.8,08:57.9,9,10,44,10,64,114,2,39,,02/04/2002,2400,,1,1,59.8,http://ark.intel.com/Product.aspx?spec=SL6EF,,55,131,1.35,1.43
733,01:49.9,01:49.9,1,35,6,79,4,33,2,,2200+,01/06/2002,1800,,1,1,62,http://www.spec.org/cpu2000/results/res2002q3/cpu2000-20020701-01441.html,,37.2,85,1.5,1.5
1157,02:07.6,08:56.3,9,15,38,153,65,106,2,37,1000,01/07/2002,1000,,1,1,130,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030310-01973.html,,221,421,1.5,1.5
1517,02:22.1,02:22.1,9,1,,185,,5,2,,,07/01/2003,2400,,1,1,40,http://ark.intel.com/products/27291/Intel-Xeon-Processor-LV-2_40-GHz-512K-Cache-400-MHz-FSB,,55,131,1.17,1.265
1519,02:22.1,02:22.1,9,1,,185,,5,2,,,10/01/2003,2800,,1,1,74,http://ark.intel.com/products/27275/Intel-Xeon-Processor-2_80-GHz-512K-Cache-533-MHz-FSB,,55,131,,1.5
738,01:50.1,01:50.1,1,35,6,81,4,32,2,,3000+,01/02/2003,2167,,1,1,74.3,Horowitz spreadsheet,,54.3,101,1.5,1.5
750,01:50.7,01:50.7,1,40,7,69,4,34,2,,144,01/04/2003,1800,,1,1,89,Horowitz spreadsheet,64,105.9,193,1.55,1.55
751,01:50.8,01:50.8,1,40,7,69,4,34,2,,146,01/09/2003,2000,,1,1,89,spec website,64,106,193,1.4,1.5
441,01:40.5,01:40.5,9,4,,3,,4,2,,320,04/01/2004,2400,,1,1,84,http://ark.intel.com/products/49932/Intel-Celeron-Processor-2_40-GHz-256K-Cache-533-MHz-FSB,,125,112,1.25,1.4
1842,02:32.8,02:32.8,9,4,,3,,4,2,,315J,04/01/2004,2260,,1,1,73,http://ark.intel.com/products/27106/Intel-Celeron-D-Processor-315315J-256K-Cache-2_26-GHz-533-MHz-FSB,,125,112,1.25,1.4
1843,02:32.8,02:32.8,9,4,,3,,4,2,,325,04/01/2004,2530,,1,1,73,http://ark.intel.com/products/27108/Intel-Celeron-D-Processor-325-256K-Cache-2_53-GHz-533-MHz-FSB,,125,112,1.25,1.4
1845,02:32.9,02:32.9,9,4,,3,,4,2,,326,04/01/2004,2530,,1,1,84,http://ark.intel.com/products/27111/Intel-Celeron-D-Processor-326-256K-Cache-2_53-GHz-533-MHz-FSB,,125,112,1.25,1.4
1841,02:32.8,02:32.8,9,4,,3,,4,2,,315,07/01/2004,2260,,1,1,73,http://ark.intel.com/products/27105/Intel-Celeron-D-Processor-315-256K-Cache-2_26-GHz-533-MHz-FSB,,125,112,1.25,1.4
1844,02:32.8,02:32.8,9,4,,3,,4,2,,325J,10/01/2004,2530,,1,1,84,http://ark.intel.com/products/27110/Intel-Celeron-D-Processor-325J-256K-Cache-2_53-GHz-533-MHz-FSB,,125,112,1.25,1.4
1846,02:32.9,02:32.9,9,4,,3,,4,2,,330,10/01/2004,2660,,1,1,73,http://ark.intel.com/products/27112/Intel-Celeron-D-Processor-330-256K-Cache-2_66-GHz-533-MHz-FSB,,125,112,1.25,1.4
1847,02:32.9,02:32.9,9,4,,3,,4,2,,330J,10/01/2004,2660,,1,1,84,http://ark.intel.com/products/27114/Intel-Celeron-D-Processor-330J-256K-Cache-2_66-GHz-533-MHz-FSB,,125,112,1.25,1.4
1849,02:33.0,02:33.0,9,4,,3,,4,2,,335J,10/01/2004,2800,,1,1,84,http://ark.intel.com/products/27118/Intel-Celeron-D-Processor-335J-256K-Cache-2_80-GHz-533-MHz-FSB,,125,112,1.25,1.4
1851,02:33.1,02:33.1,9,4,,3,,4,2,,340,10/01/2004,2930,,1,1,73,http://ark.intel.com/products/27120/Intel-Celeron-D-Processor-340-256K-Cache-2_93-GHz-533-MHz-FSB,,125,112,1.25,1.4
1852,02:33.1,02:33.1,9,4,,3,,4,2,,340J,10/01/2004,2930,,1,1,84,http://ark.intel.com/products/27121/Intel-Celeron-D-Processor-340J-256K-Cache-2_93-GHz-533-MHz-FSB,,125,112,1.25,1.4
1853,02:33.2,02:33.2,9,4,,3,,4,2,,345,10/01/2004,3060,,1,1,73,http://ark.intel.com/products/27123/Intel-Celeron-D-Processor-345-256K-Cache-3_06-GHz-533-MHz-FSB,,125,112,1.25,1.4
1854,02:33.2,02:33.2,9,4,,3,,4,2,,345J,10/01/2004,3060,,1,1,84,http://ark.intel.com/products/27124/Intel-Celeron-D-Processor-345J-256K-Cache-3_06-GHz-533-MHz-FSB,,125,112,1.25,1.4
704,01:48.7,01:48.7,1,30,7,68,4,34,2,,FX-55,01/06/2004,2600,,1,1,89,Horowitz spreadsheet,,105.9,193,1.5,1.5
975,02:00.2,02:00.2,7,87,21,,38,78,79,,,01/06/2004,1900,,2,2,100,http://en.wikipedia.org/wiki/POWER5,64,276,389,1.2,1.2
1181,02:08.5,02:08.5,9,10,45,3,63,111,2,,560,21/06/2004,3600,,2,1,115,Horowitz spreadsheet,,125,112,1.2,1.425
881,01:56.1,01:56.1,3,62,,122,39,53,2,,,16/08/2004,1300,,1,1,125,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03150.html,64,130,397,1.5,1.5
185,01:32.0,01:32.0,9,14,,24,,1,2,,840,04/01/2005,3200,,2,2,130,http://ark.intel.com/products/27613/Intel-Pentium-Processor-Extreme-Edition-840-(2M-Cache-3_20-GHz-800-MHz-FSB),,230,206,1.2,1.4
1856,02:33.3,02:33.3,9,4,,3,,4,2,,350,07/01/2005,3200,,1,1,73,http://ark.intel.com/products/27126/Intel-Celeron-D-Processor-350-256K-Cache-3_20-GHz-533-MHz-FSB,,125,112,1.25,1.4
1857,02:33.3,02:33.3,9,4,,3,,4,2,,350J,07/01/2005,3200,,1,1,73,http://ark.intel.com/products/27127/Intel-Celeron-D-Processor-350350J-256K-Cache-3_20-GHz-533-MHz-FSB,,125,112,1.25,1.4
1858,02:33.3,02:33.3,9,4,,3,,4,2,,351,07/01/2005,3200,,1,1,84,http://ark.intel.com/products/27128/Intel-Celeron-D-Processor-351-256K-Cache-3_20-GHz-533-MHz-FSB,,125,112,1.25,1.4
1840,02:32.7,02:32.7,9,4,,3,,4,2,,310,10/01/2005,2130,,1,1,73,http://ark.intel.com/products/27104/Intel-Celeron-D-Processor-310-256K-Cache-2_13-GHz-533-MHz-FSB,,125,112,1.25,1.4
1859,02:33.3,02:33.3,9,4,,3,,4,2,,355,10/01/2005,3330,,1,1,84,http://ark.intel.com/products/27130/Intel-Celeron-D-Processor-355-256K-Cache-3_33-GHz-533-MHz-FSB,,125,112,1.25,1.4
1193,02:08.9,02:08.9,9,117,45,155,63,115,2,,,21/02/2005,3733,,2,1,109,Horowitz spreadsheet,,169,135,1.5,1.5
708,01:48.9,01:48.9,1,31,7,73,3,36,2,,4200+,31/05/2005,2200,,1,2,,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060725-06864.html,,,,,
705,01:48.8,01:48.8,1,30,7,70,3,34,2,,FX-57,01/06/2005,2800,,1,1,104,Horowitz spreadsheet,,114,115,1.4,1.4
1442,02:19.1,02:19.1,19,158,76,180,95,131,2,,,01/07/2005,1400,,4,8,72,Horowitz spreadsheet,64,279,378,1.1,1.1
819,01:53.2,01:53.2,1,43,7,104,3,35,2,,MT-40,01/08/2005,2200,,1,1,25,Horowitz spreadsheet,64,114,125,1.2,1.2
1194,02:09.0,02:09.0,9,118,47,24,63,116,2,,805,01/12/2005,2660,,2,2,95,http://ark.intel.com/products/27511/Intel-Pentium-D-Processor-805-(2M-Cache-2_66-GHz-533-MHz-FSB),64,230,206,1.2,1.4
186,01:32.1,01:32.1,9,14,,25,,7,2,,955,01/01/2006,3460,,2,2,130,http://ark.intel.com/products/27614/Intel-Pentium-Processor-Extreme-Edition-955-(4M-Cache-3_46-GHz-1066-MHz-FSB),,376,162,1.2,1.3375
187,01:32.1,01:32.1,9,14,,25,,7,2,,965,01/01/2006,3730,,2,2,130,http://ark.intel.com/products/27615/Intel-Pentium-Processor-Extreme-Edition-965-(4M-Cache-3_73-GHz-1066-MHz-FSB),,376,162,1.2,1.3375
706,01:48.8,01:48.8,1,30,7,71,3,35,2,,FX-60,01/01/2006,2600,,1,2,110,spec website,64,233,199,1.3,1.35
1123,02:06.2,09:04.9,9,6,53,7,62,10,2,48,T2400,01/01/2006,1830,,2,2,31,http://ark.intel.com/products/27235/Intel-Core-Duo-Processor-T2400-(2M-Cache-1_83-GHz-667-MHz-FSB),32,151,90,1.1625,1.3
1125,02:06.2,09:05.0,9,6,53,7,62,10,2,48,T2600,01/01/2006,2167,,2,2,31,http://ark.intel.com/products/27237/Intel-Core-Duo-Processor-T2600-(2M-Cache-2_16-GHz-667-MHz-FSB),32,151,90,1.1625,1.3
1197,02:09.2,02:09.2,9,118,48,25,62,117,2,,920,01/01/2006,2800,,1,2,95,http://ark.intel.com/products/42114/Intel-Pentium-D-Processor-920-4M-Cache-2_8-GHz-800-MHz-FSB,64,376,162,1.2,1.3375
1199,02:09.2,02:09.2,9,118,48,25,62,117,2,,930,01/01/2006,3000,,2,2,95,http://ark.intel.com/products/27518/Intel-Pentium-D-Processor-930-(4M-Cache-3_00-GHz-800-MHz-FSB),64,376,162,1.2,1.3375
1200,02:09.3,02:09.3,9,118,48,25,62,117,2,,940,01/01/2006,3200,,2,2,130,http://ark.intel.com/products/27519/Intel-Pentium-D-Processor-940-(4M-Cache-3_20-GHz-800-MHz-FSB),64,376,162,1.2,1.3375
1202,02:09.3,02:09.3,9,118,48,25,62,117,2,,950,01/01/2006,3400,,2,2,130,http://ark.intel.com/products/27521/Intel-Pentium-D-Processor-950-(4M-Cache-3_40-GHz-800-MHz-FSB),64,376,162,1.2,1.3375
1860,02:33.4,02:33.4,9,4,,186,,5,2,,356,04/01/2006,3330,,1,1,86,http://ark.intel.com/products/27131/Intel-Celeron-D-Processor-356-512K-Cache-3_33-GHz-533-MHz-FSB,,188,81,1.25,1.325
212,01:32.9,01:32.9,9,1,,30,,1,2,,,07/01/2006,2160,,1,2,31,http://ark.intel.com/products/29748/Intel-Xeon-Processor-LV-2_16-GHz-2M-Cache-667-MHz-FSB,,151,90,1.1125,1.275
1514,02:22.0,02:22.0,9,184,,29,,7,2,,X6800,07/01/2006,2930,,1,2,75,http://ark.intel.com/products/27258/Intel-Core2-Extreme-Processor-X6800-4M-Cache-2_93-GHz-1066-MHz-FSB,,291,143,0.85,1.5
1267,02:11.9,02:11.9,9,1,,31,62,95,2,,E5310,10/01/2006,1600,,1,4,80,http://ark.intel.com/products/28030/Intel-Xeon-Processor-E5310-8M-Cache-1_60-GHz-1066-MHz-FSB,64,582,286,1,1.5
1268,02:11.9,02:11.9,9,1,,31,62,95,2,,E5320,10/01/2006,1860,,1,4,80,http://ark.intel.com/products/28031/Intel-Xeon-Processor-E5320-8M-Cache-1_86-GHz-1066-MHz-FSB,64,582,286,1,1.5
1337,02:14.7,02:14.7,9,1,,31,62,95,2,,X5355,10/01/2006,2660,,1,4,120,http://ark.intel.com/products/28035/Intel-Xeon-Processor-X5355-8M-Cache-2_66-GHz-1333-MHz-FSB,64,582,286,1,1.5
1554,02:23.3,02:23.3,9,184,,28,,8,2,,QX6700,10/01/2006,2660,,1,4,130,http://ark.intel.com/products/28028/Intel-Core2-Extreme-Processor-QX6700-8M-Cache-2_66-GHz-1066-MHz-FSB,,582,286,0.85,1.5
1861,02:33.4,02:33.4,9,4,,186,,5,2,,360,10/01/2006,3460,,1,1,65,http://ark.intel.com/products/27132/Intel-Celeron-D-Processor-360-512K-Cache-3_46-GHz-533-MHz-FSB,,188,81,1.25,1.325
1867,02:33.5,02:33.5,9,4,,186,,5,2,,347,10/01/2006,3060,,1,1,86,http://ark.intel.com/products/27974/Intel-Celeron-D-Processor-347-512K-Cache-3_06-GHz-533-MHz-FSB,,188,81,1.25,1.325
1203,02:09.4,02:09.4,9,118,48,25,62,117,2,,960,01/05/2006,3600,,2,2,130,http://ark.intel.com/products/27522/Intel-Pentium-D-Processor-960-(4M-Cache-3_60-GHz-800-MHz-FSB),64,376,162,1.2,1.3375
709,01:49.0,01:49.0,1,31,7,74,2,36,2,,5000+,01/06/2006,2600,,1,2,65,Horowitz spreadsheet,64,154,126,1.25,1.25
1126,02:06.3,09:05.0,9,6,53,7,62,10,2,48,T2700,01/06/2006,2330,,2,2,31,http://ark.intel.com/products/27238/Intel-Core-Duo-Processor-T2700-(2M-Cache-2_33-GHz-667-MHz-FSB),32,151,90,1.1625,1.3
1251,02:11.3,02:11.3,9,1,,32,62,92,2,,5110,01/06/2006,1600,,1,2,65,http://ark.intel.com/products/27214/Intel-Xeon-Processor-5110-(4M-Cache-1_60-GHz-1066-MHz-FSB),64,291,143,1,1.5
1252,02:11.3,02:11.3,9,1,,32,62,92,2,,5120,01/06/2006,1860,,1,2,65,http://ark.intel.com/products/27215/Intel-Xeon-Processor-5120-(4M-Cache-1_86-GHz-1066-MHz-FSB),64,291,143,1,1.5
1253,02:11.4,02:11.4,9,1,,32,62,92,2,,5130,01/06/2006,2000,,1,2,65,merged,64,291,143,1,1.5
1254,02:11.4,02:11.4,9,1,,32,62,92,2,,5140,01/06/2006,2333,,1,2,65,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060807-06961.html,64,291,143,1,1.5
1255,02:11.4,02:11.4,9,1,,32,62,92,2,,5150,01/06/2006,2660,,1,2,65,http://ark.intel.com/products/27218/Intel-Xeon-Processor-5150-(4M-Cache-2_66-GHz-1333-MHz-FSB),64,291,143,1,1.5
1256,02:11.4,02:11.4,9,1,,32,62,92,2,,5160,01/06/2006,3000,,1,2,80,http://ark.intel.com/products/27219/Intel-Xeon-Processor-5160-(4M-Cache-3_00-GHz-1333-MHz-FSB),64,291,143,1,1.5
707,01:48.9,01:48.9,1,30,7,72,3,35,2,,FX-62,01/07/2006,2800,,1,2,125,spec website,64,243,220,1.35,1.35
1069,02:04.1,02:04.1,9,8,32,29,62,10,2,,E6300,01/07/2006,1860,,2,2,65,http://ark.intel.com/products/27248/Intel-Core 2-Duo-Processor-E6300-(2M-Cache-1_86-GHz-1066-MHz-FSB),64,167,111,0.85,1.5
